id,emergency_id,intervention_id,year_2020_total,year_2020_salaries,year_2020_training,year_2020_consumables,year_2020_logistics,year_2020_equipment,year_2020_administration,year_2021_total,year_2021_salaries,year_2021_training,year_2021_consumables,year_2021_logistics,year_2021_equipment,year_2021_administration,year_2022_total,year_2022_salaries,year_2022_training,year_2022_consumables,year_2022_logistics,year_2022_equipment,year_2022_administration,beneficiaries_2020_number_people_need_male,beneficiaries_2020_number_people_need_female,beneficiaries_2020_number_people_targeted_male,beneficiaries_2020_number_people_targeted_female,beneficiaries_2020_number_people_reached_male,beneficiaries_2020_number_people_reached_female,beneficiaries_2021_number_people_need_male,beneficiaries_2021_number_people_need_female,beneficiaries_2021_number_people_targeted_male,beneficiaries_2021_number_people_targeted_female,beneficiaries_2021_number_people_reached_male,beneficiaries_2021_number_people_reached_female,beneficiaries_2022_number_people_need_male,beneficiaries_2022_number_people_need_female,beneficiaries_2022_number_people_targeted_male,beneficiaries_2022_number_people_targeted_female,beneficiaries_2022_number_people_reached_male,beneficiaries_2022_number_people_reached_female,comments
87,gtm_migration,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
88,hnd_eta,1,0,0,0,0,0,0,0,44969,19868,5000,5000,2500,10000,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,2000,183,2339,0,0,1000,3000,1308,1182,
89,hnd_eta,2,0,0,0,0,0,0,0,44868,19868,10000,3000,5000,5000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,2000,183,2339,0,0,1000,3000,1308,1182,
90,hnd_eta,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
91,hnd_eta,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
92,hnd_eta,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,hnd_eta,5-a,0,0,0,0,0,0,0,63711.89,38868,10000,7440,2500,1500,3403.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,323,369,0,0,3000,3000,3043,3155,
94,hnd_eta,5-b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
95,hnd_eta,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
96,hnd_eta,7,0,0,0,0,0,0,0,4744.8,2459,1000,235.8,500,200,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,500,500,500,0,0,0,0,0,0,
97,hnd_eta,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,hnd_eta,8-a,0,0,0,0,0,0,0,609000,40000,100000,150000,124000,150000,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,4479,4739,4479,0,3000,3000,1709,1817,
99,hnd_eta,8-b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100,hnd_eta,8-c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101,hnd_eta,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,hnd_eta,9-a,0,0,0,0,0,0,0,28090,5000,4000,5000,10000,2500,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,5,8,0,0,250,250,5,20,
103,hnd_eta,9-b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104,hnd_eta,10,0,0,0,0,0,0,0,5139,875,2000,700,500,704,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,396,0,0,0,3000,0,2703,
105,hnd_eta,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106,hnd_eta,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,hnd_eta,12-a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108,hnd_eta,12-b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109,hnd_eta,12-c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110,hnd_eta,12-d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111,hnd_eta,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,hnd_eta,13-a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
113,hnd_eta,13-b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114,hnd_eta,13-c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115,hnd_eta,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116,hnd_eta,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
117,hnd_migration,1,0,0,0,0,0,0,0,22500,4375,3000,2500,5000,5000,2625,29414,4914,6000,10000,5000,2000,1500,0,0,0,0,0,0,0,0,1000,1013,113,798,0,0,1120,1300,556,1173,
118,hnd_migration,2,0,0,0,0,0,0,0,25500,5700,3000,4000,5000,5000,2800,18776,3276,5000,4500,3000,2000,1000,0,0,0,0,0,0,0,0,1000,1013,113,798,0,0,1120,1300,556,1173,
119,hnd_migration,3,0,0,0,0,0,0,0,13900,4500,3000,1500,2500,1000,1400,12576,3276,4000,1000,500,1800,2000,0,0,0,0,0,0,0,0,1000,1013,113,798,0,0,1120,1300,556,1173,
120,hnd_migration,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
121,hnd_migration,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,hnd_migration,5-a,0,0,0,0,0,0,0,18175,4375,2000,5500,3000,2500,800,23862,5244,4098,3320,1500,3000,6800,0,0,0,0,0,0,0,0,520,549,720,769,0,0,1175,1175,1467,1472,
